Model,MDO3104
Firmware Version,1.20

Waveform Type,ANALOG,,
Point Format,Y,,
Horizontal Units,s,,
Horizontal Scale,0.02,,
Horizontal Delay,0,,
Sample Interval,2e-07,,
Record Length,1e+06,,
Gating,70.96500% to 75.0600%,,
Probe Attenuation,10,10,10
Vertical Units,V,V,V
Vertical Offset,0,0,0
Vertical Scale,5,5,5
Vertical Position,1.18,0,-1.06
,,,
,,,
,,,
Label,,,
TIME,CH1,CH2,CH3
4.206320e-02,4.9,5.2,4.9
4.206340e-02,5.3,5,5.1
4.206360e-02,4.9,5,5.1
4.206380e-02,4.9,5,4.9
4.206400e-02,5.3,5,5.1
4.206420e-02,5.1,5,5.1
4.206440e-02,5.1,4.8,5.1
4.206460e-02,5.1,4.8,4.9
4.206480e-02,5.1,4.8,5.1
4.206500e-02,5.1,4.8,4.9
4.206520e-02,5.3,5,4.9
4.206540e-02,5.1,5,4.7
4.206560e-02,5.1,5,4.9
4.206580e-02,5.1,5,4.9
4.206600e-02,4.9,5,5.1
4.206620e-02,5.3,4.8,4.7
4.206640e-02,5.1,5,4.9
4.206660e-02,5.1,5,5.1
4.206680e-02,5.1,5,5.1
4.206700e-02,5.3,4.8,5.1
4.206720e-02,5.1,5,5.1
4.206740e-02,5.1,5,4.9
4.206760e-02,5.1,4.8,5.1
4.206780e-02,5.5,4.8,4.9
4.206800e-02,4.9,5,5.1
4.206820e-02,5.1,4.8,5.1
4.206840e-02,5.5,4.8,4.7
4.206860e-02,5.3,5,5.1
4.206880e-02,5.1,5,4.9
4.206900e-02,5.3,5,5.1
4.206920e-02,5.1,5,5.1
4.206940e-02,5.3,4.8,4.7
4.206960e-02,5.3,4.8,5.1
4.206980e-02,5.1,5,5.1
4.207000e-02,4.9,4.6,4.7
4.207020e-02,5.1,5.2,4.9
4.207040e-02,4.9,5,5.1
4.207060e-02,5.3,5,4.9
4.207080e-02,5.3,5,5.1
4.207100e-02,5.3,5,5.1
4.207120e-02,5.3,5,4.9
4.207140e-02,4.9,5,4.7
4.207160e-02,5.3,5,5.1
4.207180e-02,5.1,5.2,4.9
4.207200e-02,5.1,5,4.9
4.207220e-02,5.3,5,4.7
4.207240e-02,5.3,4.8,4.7
4.207260e-02,5.3,5,4.7
4.207280e-02,5.1,4.8,5.1
4.207300e-02,5.1,5,4.7
4.207320e-02,5.3,5,4.9
4.207340e-02,5.3,4.8,5.1
4.207360e-02,5.3,5,5.1
4.207380e-02,5.1,4.8,4.7
4.207400e-02,5.1,5,5.1
4.207420e-02,5.1,5,5.1
4.207440e-02,5.1,5,5.1
4.207460e-02,5.1,4.8,4.9
4.207480e-02,4.9,4.8,4.9
4.207500e-02,5.1,5,5.1
4.207520e-02,5.1,5,5.1
4.207540e-02,5.3,5,4.7
4.207560e-02,5.1,4.8,4.7
4.207580e-02,5.1,5,4.7
4.207600e-02,5.3,4.8,4.9
4.207620e-02,5.3,4.8,4.9
4.207640e-02,5.1,5,5.1
4.207660e-02,5.3,4.8,5.1
4.207680e-02,4.9,4.8,5.1
4.207700e-02,5.1,5,4.7
4.207720e-02,5.3,5.2,4.9
4.207740e-02,5.3,5,5.1
4.207760e-02,5.1,5,5.1
4.207780e-02,5.1,5,5.1
4.207800e-02,5.3,5.2,5.1
4.207820e-02,5.1,5,4.7
4.207840e-02,5.1,5,4.7
4.207860e-02,5.1,5.2,5.1
4.207880e-02,4.9,5,4.9
4.207900e-02,5.3,4.8,4.9
4.207920e-02,4.9,5,4.9
4.207940e-02,4.9,4.8,4.7
4.207960e-02,4.9,4.8,4.7
4.207980e-02,5.3,4.8,5.1
4.208000e-02,5.1,5,4.7
4.208020e-02,5.1,5.2,5.1
4.208040e-02,5.1,5,4.7
4.208060e-02,5.1,5,4.9
4.208080e-02,4.9,5,5.1
4.208100e-02,5.1,5,5.1
4.208120e-02,5.1,5.2,4.9
4.208140e-02,5.3,5.4,5.1
4.208160e-02,4.9,4.8,4.7
4.208180e-02,4.9,5,4.7
4.208200e-02,5.3,5.2,4.9
4.208220e-02,5.1,5,4.9
4.208240e-02,4.9,5,4.9
4.208260e-02,5.1,4.8,5.1
4.208280e-02,5.3,4.8,5.1
4.208300e-02,5.1,5,5.1
4.208320e-02,5.1,5.2,5.1
4.208340e-02,5.1,4.8,5.1
4.208360e-02,5.1,5.2,4.9
4.208380e-02,5.3,5.2,5.1
4.208400e-02,4.9,5,5.1
4.208420e-02,5.1,5,5.1
4.208440e-02,5.1,5,5.3
4.208460e-02,5.3,5,4.9
4.208480e-02,5.5,4.8,4.9
4.208500e-02,5.3,5,5.1
4.208520e-02,5.3,5,4.7
4.208540e-02,4.9,4.6,4.9
4.208560e-02,5.1,5,5.1
4.208580e-02,4.9,5.2,5.1
4.208600e-02,5.1,5,4.7
4.208620e-02,5.1,5.2,5.1
4.208640e-02,5.1,5,4.7
4.208660e-02,4.9,5,4.9
4.208680e-02,5.1,5.2,5.1
4.208700e-02,5.1,4.8,5.1
4.208720e-02,5.1,5,5.1
4.208740e-02,5.3,4.8,4.9
4.208760e-02,5.1,5,5.1
4.208780e-02,5.1,5.2,4.9
4.208800e-02,5.1,5,4.9
4.208820e-02,5.1,5.2,4.9
4.208840e-02,5.1,5,4.7
4.208860e-02,5.1,5,5.1
4.208880e-02,4.9,5.2,4.9
4.208900e-02,5.3,5,4.5
4.208920e-02,4.9,4.8,5.1
4.208940e-02,5.1,5,5.1
4.208960e-02,5.3,5.2,4.7
4.208980e-02,5.3,5,4.7
4.209000e-02,5.1,5,5.1
4.209020e-02,5.3,5,4.9
4.209040e-02,4.9,5,5.1
4.209060e-02,5.3,5,5.1
4.209080e-02,5.1,4.8,4.9
4.209100e-02,4.9,5.2,5.1
4.209120e-02,5.3,4.8,5.1
4.209140e-02,5.1,5,4.7
4.209160e-02,4.9,4.8,5.1
4.209180e-02,5.3,5,5.1
4.209200e-02,5.1,4.8,4.9
4.209220e-02,4.9,5,5.1
4.209240e-02,5.1,4.8,5.1
4.209260e-02,5.1,5,5.1
4.209280e-02,5.3,5,4.9
4.209300e-02,4.9,4.6,5.1
4.209320e-02,5.1,4.8,5.1
4.209340e-02,5.1,5.2,4.7
4.209360e-02,5.1,5,5.1
4.209380e-02,5.1,4.8,4.9
4.209400e-02,5.1,4.8,4.9
4.209420e-02,5.3,5,4.9
4.209440e-02,5.1,5.2,4.7
4.209460e-02,5.1,5,5.1
4.209480e-02,5.3,5,4.7
4.209500e-02,5.3,4.8,5.1
4.209520e-02,5.3,5.2,5.1
4.209540e-02,5.1,5,5.1
4.209560e-02,5.1,5,5.1
4.209580e-02,5.3,5,4.7
4.209600e-02,5.3,5,5.1
4.209620e-02,5.1,5,5.1
4.209640e-02,5.1,5,5.1
4.209660e-02,5.3,4.8,5.1
4.209680e-02,5.1,4.8,5.1
4.209700e-02,5.3,5,5.1
4.209720e-02,5.5,5,4.7
4.209740e-02,5.1,5,5.1
4.209760e-02,5.1,5,4.7
4.209780e-02,5.1,5,5.1
4.209800e-02,4.9,5,5.1
4.209820e-02,5.1,4.6,5.1
4.209840e-02,4.9,4.8,4.9
4.209860e-02,5.1,5,4.9
4.209880e-02,5.1,5,4.9
4.209900e-02,5.1,4.8,5.1
4.209920e-02,5.1,5,5.1
4.209940e-02,4.9,5,4.9
4.209960e-02,5.3,4.8,4.9
4.209980e-02,5.1,4.8,4.9
4.210000e-02,5.1,5,5.1
4.210020e-02,5.1,5,4.7
4.210040e-02,5.1,5,4.7
4.210060e-02,4.9,5,5.1
4.210080e-02,5.1,4.8,4.9
4.210100e-02,5.3,5.2,5.1
4.210120e-02,5.1,5,4.9
4.210140e-02,5.3,5.2,4.9
4.210160e-02,5.1,4.8,4.9
4.210180e-02,4.9,5,5.1
4.210200e-02,5.1,5,5.1
4.210220e-02,5.3,5,4.9
4.210240e-02,5.3,5,5.1
4.210260e-02,5.3,4.8,4.9
4.210280e-02,4.9,5,5.1
4.210300e-02,5.1,4.8,4.7
4.210320e-02,4.9,5,4.9
4.210340e-02,5.3,5,4.9
4.210360e-02,5.1,5,4.9
4.210380e-02,5.1,4.8,5.1
4.210400e-02,5.1,4.8,4.7
4.210420e-02,5.1,5.2,5.1
4.210440e-02,5.1,5,5.1
4.210460e-02,5.5,4.8,4.9
4.210480e-02,5.1,5,5.1
4.210500e-02,5.1,5,5.1
4.210520e-02,5.3,5,5.1
4.210540e-02,5.1,5,4.7
4.210560e-02,5.1,5,4.9
4.210580e-02,5.1,5,4.9
4.210600e-02,5.1,5,5.1
4.210620e-02,5.1,5.2,5.1
4.210640e-02,5.1,5,5.1
4.210660e-02,5.1,5,4.9
4.210680e-02,5.3,4.8,4.7
4.210700e-02,5.3,5,5.1
4.210720e-02,5.1,5,4.9
4.210740e-02,5.3,5,4.9
4.210760e-02,5.1,5,4.9
4.210780e-02,5.3,5,4.7
4.210800e-02,5.1,5,4.7
4.210820e-02,5.1,5,5.1
4.210840e-02,5.3,5,4.9
4.210860e-02,5.5,5.2,4.7
4.210880e-02,5.1,4.8,4.7
4.210900e-02,5.1,5,5.1
4.210920e-02,5.3,5,5.1
4.210940e-02,4.9,4.6,4.9
4.210960e-02,5.1,5,5.1
4.210980e-02,4.9,5.2,4.7
4.211000e-02,5.1,5,4.9
4.211020e-02,5.1,4.8,4.9
4.211040e-02,5.1,5,4.7
4.211060e-02,5.1,5,4.7
4.211080e-02,5.1,4.8,4.9
4.211100e-02,5.1,5,5.1
4.211120e-02,4.9,5,5.1
4.211140e-02,5.3,4.8,5.1
4.211160e-02,4.9,5,4.9
4.211180e-02,5.1,5.2,4.7
4.211200e-02,5.3,5,4.9
4.211220e-02,5.1,5,4.9
4.211240e-02,5.3,4.8,4.7
4.211260e-02,5.1,5.2,4.9
4.211280e-02,5.3,4.8,5.1
4.211300e-02,5.3,4.8,4.9
4.211320e-02,5.1,5,5.1
4.211340e-02,5.1,5.2,4.9
4.211360e-02,5.1,4.8,4.9
4.211380e-02,5.1,5,5.1
4.211400e-02,5.1,5,4.5
4.211420e-02,5.3,5,4.7
4.211440e-02,5.1,5.2,5.1
4.211460e-02,5.1,5.2,5.1
4.211480e-02,5.3,5,4.9
4.211500e-02,5.1,5,5.1
4.211520e-02,5.3,5.4,5.1
4.211540e-02,5.3,5,4.7
4.211560e-02,5.1,5,4.7
4.211580e-02,5.1,5,5.1
4.211600e-02,5.3,4.6,4.9
4.211620e-02,5.1,5.2,4.7
4.211640e-02,5.1,4.8,4.9
4.211660e-02,4.9,4.8,5.1
4.211680e-02,5.3,5.2,5.1
4.211700e-02,5.3,4.8,4.7
4.211720e-02,4.9,5,4.9
4.211740e-02,5.3,4.8,4.9
4.211760e-02,5.1,5.2,5.1
4.211780e-02,5.1,4.6,5.1
4.211800e-02,5.1,5,4.9
4.211820e-02,4.9,5,5.1
4.211840e-02,4.9,5,4.5
4.211860e-02,5.5,4.8,5.1
4.211880e-02,5.1,5,4.7
4.211900e-02,5.1,5.2,4.7
4.211920e-02,5.3,5,5.1
4.211940e-02,5.1,5.2,5.1
4.211960e-02,5.1,5,4.9
4.211980e-02,5.1,5,5.1
4.212000e-02,5.1,5,4.9
4.212020e-02,5.1,5,4.9
4.212040e-02,5.1,5,5.1
4.212060e-02,5.1,4.8,4.7
4.212080e-02,5.1,5,5.1
4.212100e-02,5.1,5,4.9
4.212120e-02,5.1,5.2,5.1
4.212140e-02,5.1,5.2,5.1
4.212160e-02,4.9,5,5.1
4.212180e-02,4.9,5,4.9
4.212200e-02,5.1,5.2,5.1
4.212220e-02,4.9,5.2,5.1
4.212240e-02,5.1,5.2,4.7
4.212260e-02,5.1,4.8,4.9
4.212280e-02,5.1,4.8,4.9
4.212300e-02,5.1,5.4,4.7
4.212320e-02,5.1,4.8,5.1
4.212340e-02,5.1,5,4.7
4.212360e-02,5.3,5.2,4.9
4.212380e-02,5.3,4.8,5.1
4.212400e-02,5.1,4.8,5.1
4.212420e-02,5.1,5,4.7
4.212440e-02,5.3,4.8,4.9
4.212460e-02,5.5,5.2,5.1
4.212480e-02,5.3,4.8,5.1
4.212500e-02,5.3,5,5.1
4.212520e-02,5.1,5,4.9
4.212540e-02,4.9,5,5.1
4.212560e-02,5.1,5.2,4.5
4.212580e-02,5.3,5,4.7
4.212600e-02,5.1,5,4.9
4.212620e-02,5.1,5,5.1
4.212640e-02,5.1,4.8,5.1
4.212660e-02,5.1,4.8,5.1
4.212680e-02,5.3,4.8,5.1
4.212700e-02,5.1,5,5.1
4.212720e-02,5.1,5,5.1
4.212740e-02,5.1,4.8,4.9
4.212760e-02,5.3,5,4.7
4.212780e-02,5.3,4.8,4.9
4.212800e-02,5.1,4.8,5.1
4.212820e-02,5.3,4.8,5.1
4.212840e-02,5.1,5.2,4.9
4.212860e-02,5.1,5,5.1
4.212880e-02,5.1,4.6,5.1
4.212900e-02,5.1,4.8,4.9
4.212920e-02,5.1,4.8,5.1
4.212940e-02,5.3,5,5.1
4.212960e-02,5.1,5,5.1
4.212980e-02,4.9,5,5.1
4.213000e-02,5.1,5,5.1
4.213020e-02,5.1,5,5.1
4.213040e-02,5.1,5,5.1
4.213060e-02,5.1,5.2,4.7
4.213080e-02,4.9,4.8,5.1
4.213100e-02,5.1,5,5.1
4.213120e-02,5.1,5,4.9
4.213140e-02,4.9,4.8,5.1
4.213160e-02,5.3,5.2,4.9
4.213180e-02,5.1,5,4.9
4.213200e-02,5.1,5,5.1
4.213220e-02,5.1,5,5.1
4.213240e-02,5.5,4.8,4.7
4.213260e-02,5.3,5,5.1
4.213280e-02,5.3,5,5.1
4.213300e-02,5.1,5,4.9
4.213320e-02,5.3,5,5.1
4.213340e-02,5.3,5,5.1
4.213360e-02,5.3,4.8,4.9
4.213380e-02,5.3,4.8,4.9
4.213400e-02,5.1,5,4.9
4.213420e-02,5.3,4.8,4.9
4.213440e-02,5.1,5,4.9
4.213460e-02,5.1,4.8,5.1
4.213480e-02,5.3,5,4.9
4.213500e-02,4.9,4.8,4.9
4.213520e-02,5.1,4.8,4.7
4.213540e-02,5.1,5,4.7
4.213560e-02,5.3,4.8,5.1
4.213580e-02,5.1,5,4.9
4.213600e-02,5.1,5,5.1
4.213620e-02,5.1,4.8,4.9
4.213640e-02,5.3,5,5.1
4.213660e-02,5.3,5,5.1
4.213680e-02,5.3,4.6,4.5
4.213700e-02,5.1,5,5.1
4.213720e-02,5.1,5.2,5.1
4.213740e-02,5.1,5,4.9
4.213760e-02,5.1,4.8,5.1
4.213780e-02,5.3,5,5.1
4.213800e-02,5.1,5,4.9
4.213820e-02,5.1,4.8,4.7
4.213840e-02,5.1,5,5.1
4.213860e-02,5.3,5,5.1
4.213880e-02,5.1,4.8,4.7
4.213900e-02,5.3,4.8,5.1
4.213920e-02,5.1,4.8,5.1
4.213940e-02,5.1,5,4.9
4.213960e-02,5.3,5,4.7
4.213980e-02,5.1,4.8,5.1
4.214000e-02,5.3,4.8,5.1
4.214020e-02,5.3,4.8,5.1
4.214040e-02,5.1,4.8,5.1
4.214060e-02,4.9,4.8,4.9
4.214080e-02,4.9,5,5.1
4.214100e-02,4.9,4.8,5.1
4.214120e-02,5.3,4.8,4.9
4.214140e-02,5.1,5,5.1
4.214160e-02,4.9,4.8,4.9
4.214180e-02,5.1,4.8,5.1
4.214200e-02,5.3,5,4.7
4.214220e-02,4.9,5.2,4.9
4.214240e-02,5.1,5,4.7
4.214260e-02,5.3,5,4.9
4.214280e-02,5.3,5.2,4.9
4.214300e-02,4.9,5.2,5.1
4.214320e-02,5.1,5,5.1
4.214340e-02,5.1,5,4.9
4.214360e-02,5.1,4.8,4.9
4.214380e-02,5.1,5,4.9
4.214400e-02,4.9,5,4.9
4.214420e-02,5.1,5,5.1
4.214440e-02,5.1,5,4.7
4.214460e-02,5.1,5,4.7
4.214480e-02,5.1,5,4.7
4.214500e-02,5.3,5,4.9
4.214520e-02,5.1,5.2,5.1
4.214540e-02,5.3,5,4.9
4.214560e-02,5.1,5,5.1
4.214580e-02,5.3,4.8,4.9
4.214600e-02,5.1,5,4.9
4.214620e-02,5.3,5,5.1
4.214640e-02,5.1,4.8,5.1
4.214660e-02,5.1,5,5.1
4.214680e-02,5.1,4.8,4.9
4.214700e-02,5.1,4.8,4.9
4.214720e-02,4.9,4.8,5.1
4.214740e-02,5.1,5,5.1
4.214760e-02,5.1,5,4.7
4.214780e-02,5.1,5.2,5.1
4.214800e-02,5.1,5,4.9
4.214820e-02,5.3,5,4.9
4.214840e-02,5.1,4.8,4.9
4.214860e-02,5.1,5,4.9
4.214880e-02,5.1,5,5.1
4.214900e-02,5.3,5,5.1
4.214920e-02,4.9,5,5.1
4.214940e-02,5.3,4.8,4.7
4.214960e-02,5.1,5,4.7
4.214980e-02,5.1,4.8,5.1
4.215000e-02,4.9,5,4.9
4.215020e-02,5.1,5,4.9
4.215040e-02,5.1,5,5.1
4.215060e-02,5.3,5,4.9
4.215080e-02,5.3,5,5.1
4.215100e-02,5.3,5,5.1
4.215120e-02,5.3,5,5.1
4.215140e-02,5.3,5,4.9
4.215160e-02,5.3,5,5.1
4.215180e-02,5.1,4.8,5.1
4.215200e-02,5.1,5,5.1
4.215220e-02,5.1,5,5.1
4.215240e-02,5.1,5,4.9
4.215260e-02,5.1,4.8,4.9
4.215280e-02,5.1,4.8,5.1
4.215300e-02,5.1,5.2,4.9
4.215320e-02,5.3,4.8,5.1
4.215340e-02,4.9,4.8,5.1
4.215360e-02,5.5,5.2,4.9
4.215380e-02,5.3,5.2,4.9
4.215400e-02,5.1,5,4.7
4.215420e-02,5.1,5,5.1
4.215440e-02,5.1,5,5.1
4.215460e-02,5.3,4.8,4.9
4.215480e-02,5.1,4.8,5.1
4.215500e-02,4.9,4.8,5.1
4.215520e-02,5.1,5.2,4.7
4.215540e-02,5.1,4.8,5.1
4.215560e-02,5.1,4.8,4.9
4.215580e-02,5.5,4.8,5.1
4.215600e-02,5.3,5,5.1
4.215620e-02,4.9,5,4.9
4.215640e-02,5.1,5.2,5.1
4.215660e-02,5.5,5,4.9
4.215680e-02,5.3,5,5.1
4.215700e-02,4.9,5,5.1
4.215720e-02,5.1,5,4.9
4.215740e-02,5.1,5,5.1
4.215760e-02,5.1,5,4.9
4.215780e-02,5.3,5,4.9
4.215800e-02,5.3,5,4.9
4.215820e-02,5.1,5,4.7
4.215840e-02,5.1,4.8,4.9
4.215860e-02,4.9,4.8,4.9
4.215880e-02,5.1,5.2,4.9
4.215900e-02,5.1,5,5.1
4.215920e-02,5.1,4.8,5.1
4.215940e-02,5.1,5,4.9
4.215960e-02,4.9,5,5.1
4.215980e-02,5.1,5,5.1
4.216000e-02,5.3,4.8,5.1
4.216020e-02,5.1,5,5.1
4.216040e-02,5.1,5,5.1
4.216060e-02,5.3,4.8,4.9
4.216080e-02,4.9,5,4.9
4.216100e-02,4.9,5,5.1
4.216120e-02,5.1,5.2,5.1
4.216140e-02,4.9,5,5.1
4.216160e-02,5.1,5,5.1
4.216180e-02,5.1,5,5.1
4.216200e-02,5.3,5,4.9
4.216220e-02,5.3,5,4.9
4.216240e-02,5.1,4.6,4.9
4.216260e-02,5.5,5.2,5.1
4.216280e-02,5.3,5,4.7
4.216300e-02,5.1,5,5.1
4.216320e-02,5.1,4.8,4.7
4.216340e-02,5.3,5.2,4.7
4.216360e-02,5.3,5,4.7
4.216380e-02,5.1,4.8,5.1
4.216400e-02,5.1,5,4.9
4.216420e-02,5.1,5.2,5.1
4.216440e-02,5.1,5,4.9
4.216460e-02,5.1,4.6,4.9
4.216480e-02,5.3,5,5.1
4.216500e-02,5.1,4.8,4.9
4.216520e-02,5.3,5,4.7
4.216540e-02,5.1,5.2,4.9
4.216560e-02,5.1,4.8,5.1
4.216580e-02,5.3,5,4.9
4.216600e-02,5.3,5,5.1
4.216620e-02,5.3,5,4.9
4.216640e-02,5.3,4.8,5.1
4.216660e-02,4.9,5.2,4.9
4.216680e-02,5.1,5,4.9
4.216700e-02,4.7,5,4.9
4.216720e-02,5.1,4.8,5.1
4.216740e-02,5.1,4.8,4.9
4.216760e-02,5.3,4.8,5.1
4.216780e-02,5.1,5,4.9
4.216800e-02,5.1,5,5.1
4.216820e-02,5.3,5,5.1
4.216840e-02,5.3,5,5.1
4.216860e-02,5.1,5,5.1
4.216880e-02,5.3,5,4.9
4.216900e-02,4.9,5.2,4.9
4.216920e-02,5.3,5.2,4.9
4.216940e-02,5.1,5,5.1
4.216960e-02,4.9,4.8,4.9
4.216980e-02,5.1,5.2,5.1
4.217000e-02,5.3,5,5.1
4.217020e-02,5.1,5.2,5.1
4.217040e-02,5.3,5.4,4.9
4.217060e-02,5.1,5,4.9
4.217080e-02,5.1,5,4.9
4.217100e-02,5.1,5,5.1
4.217120e-02,5.1,5.2,4.7
4.217140e-02,5.1,5,4.9
4.217160e-02,5.1,5,5.1
4.217180e-02,5.1,5,5.1
4.217200e-02,4.9,4.8,5.1
4.217220e-02,5.1,5.2,5.1
4.217240e-02,5.1,4.8,4.7
4.217260e-02,5.3,5,4.9
4.217280e-02,5.3,5,4.9
4.217300e-02,4.9,5,4.9
4.217320e-02,5.3,5.2,4.9
4.217340e-02,5.1,4.8,5.1
4.217360e-02,4.9,5,4.9
4.217380e-02,5.1,5,4.9
4.217400e-02,5.3,5,5.1
4.217420e-02,5.1,5.2,5.1
4.217440e-02,5.3,4.8,5.1
4.217460e-02,5.1,5,5.1
4.217480e-02,4.9,5,5.1
4.217500e-02,5.1,5,5.1
4.217520e-02,5.1,4.8,4.9
4.217540e-02,5.1,4.8,5.1
4.217560e-02,5.1,5,5.1
4.217580e-02,5.3,5.2,4.9
4.217600e-02,5.1,4.8,4.9
4.217620e-02,5.1,5,5.1
4.217640e-02,5.1,5,4.7
4.217660e-02,5.1,5,4.7
4.217680e-02,5.3,4.8,4.9
4.217700e-02,5.1,5,4.9
4.217720e-02,5.1,5,5.1
4.217740e-02,5.1,5.2,4.9
4.217760e-02,5.3,5,4.7
4.217780e-02,5.3,5,4.9
4.217800e-02,5.1,5,5.1
4.217820e-02,5.3,5,5.1
4.217840e-02,5.3,5,4.7
4.217860e-02,5.5,4.8,4.9
4.217880e-02,5.3,4.8,4.9
4.217900e-02,5.3,5,4.9
4.217920e-02,5.1,4.8,4.7
4.217940e-02,4.9,5,5.1
4.217960e-02,5.1,5.2,5.1
4.217980e-02,5.1,5,4.9
4.218000e-02,5.3,5,5.1
4.218020e-02,4.9,5,5.1
4.218040e-02,5.3,4.8,5.1
4.218060e-02,5.5,4.8,5.1
4.218080e-02,5.1,5,4.9
4.218100e-02,5.3,4.8,4.7
4.218120e-02,4.9,5.2,5.1
4.218140e-02,5.1,5,5.1
4.218160e-02,5.3,4.8,5.1
4.218180e-02,4.7,4.8,5.1
4.218200e-02,5.1,5,5.1
4.218220e-02,5.1,5,4.7
4.218240e-02,5.1,5.2,4.9
4.218260e-02,4.9,5,4.9
4.218280e-02,5.3,5,4.7
4.218300e-02,5.1,5,4.7
4.218320e-02,5.3,4.8,4.9
4.218340e-02,5.1,5,4.9
4.218360e-02,5.1,5,5.1
4.218380e-02,5.3,5,4.9
4.218400e-02,5.1,4.8,5.1
4.218420e-02,5.1,5.2,4.9
4.218440e-02,5.3,5,5.1
4.218460e-02,5.1,5,4.7
4.218480e-02,5.3,5,4.9
4.218500e-02,4.9,5.2,4.9
4.218520e-02,5.1,5,4.9
4.218540e-02,5.3,4.8,4.9
4.218560e-02,4.9,4.8,5.1
4.218580e-02,5.1,5,5.1
4.218600e-02,5.1,5.4,4.9
4.218620e-02,5.3,5,4.7
4.218640e-02,5.1,4.8,5.1
4.218660e-02,4.9,5,5.1
4.218680e-02,5.1,5,4.9
4.218700e-02,5.1,5,5.1
4.218720e-02,5.5,5.2,4.9
4.218740e-02,5.1,5,5.1
4.218760e-02,5.5,5.4,4.9
4.218780e-02,5.3,5,4.9
4.218800e-02,5.3,5,5.1
4.218820e-02,5.3,5.2,4.7
4.218840e-02,5.3,5,5.1
4.218860e-02,5.1,4.8,5.1
4.218880e-02,5.1,5,5.1
4.218900e-02,5.1,5,4.9
4.218920e-02,4.9,4.6,5.1
4.218940e-02,5.1,4.8,4.9
4.218960e-02,5.3,5,5.1
4.218980e-02,5.1,4.8,5.1
4.219000e-02,5.3,5,5.1
4.219020e-02,5.1,4.8,5.1
4.219040e-02,5.1,4.8,5.1
4.219060e-02,4.9,5.2,5.1
4.219080e-02,5.1,5,4.9
4.219100e-02,5.1,5.2,5.1
4.219120e-02,5.3,5,4.9
4.219140e-02,5.3,5,4.7
4.219160e-02,5.3,5,5.1
4.219180e-02,5.1,5,5.1
4.219200e-02,4.9,5.2,5.1
4.219220e-02,4.9,5.4,5.1
4.219240e-02,5.1,5,5.1
4.219260e-02,5.3,5,4.9
4.219280e-02,5.1,5,4.7
4.219300e-02,5.1,5,5.1
4.219320e-02,5.1,5.2,4.9
4.219340e-02,5.1,5,5.1
4.219360e-02,5.1,5,4.7
4.219380e-02,5.3,5.2,5.1
4.219400e-02,5.1,4.8,5.1
4.219420e-02,4.9,5,4.9
4.219440e-02,5.1,5,5.1
4.219460e-02,5.1,5.2,4.9
4.219480e-02,5.1,5,4.9
4.219500e-02,5.3,5.2,5.1
4.219520e-02,5.3,4.8,5.1
4.219540e-02,5.1,5,5.1
4.219560e-02,5.3,5,5.1
4.219580e-02,5.3,5,5.1
4.219600e-02,5.3,4.8,4.7
4.219620e-02,5.1,5,4.9
4.219640e-02,5.1,4.6,5.1
4.219660e-02,5.1,5,5.1
4.219680e-02,5.3,4.8,4.9
4.219700e-02,5.1,5,4.7
4.219720e-02,5.1,4.8,5.1
4.219740e-02,5.3,4.8,4.9
4.219760e-02,5.1,5.2,4.9
4.219780e-02,4.9,5.2,5.1
4.219800e-02,5.1,5,4.9
4.219820e-02,5.3,5,5.1
4.219840e-02,5.3,4.8,5.1
4.219860e-02,5.3,5.2,5.1
4.219880e-02,5.3,5,4.9
4.219900e-02,5.1,4.8,4.9
4.219920e-02,5.3,4.8,5.1
4.219940e-02,5.1,5,4.7
4.219960e-02,5.1,5,4.9
4.219980e-02,5.3,5,4.9
4.220000e-02,5.3,5.2,4.9
4.220020e-02,5.1,5,4.9
4.220040e-02,5.1,5,4.9
4.220060e-02,5.1,5,4.9
4.220080e-02,5.1,5.2,4.9
4.220100e-02,5.1,5,4.9
4.220120e-02,5.1,4.8,5.1
4.220140e-02,5.1,5,4.9
4.220160e-02,5.1,4.8,5.1
4.220180e-02,4.9,5.2,4.7
4.220200e-02,5.1,5.2,5.1
4.220220e-02,5.1,5,5.1
4.220240e-02,5.3,5,4.9
4.220260e-02,5.5,4.8,4.9
4.220280e-02,5.3,5,5.1
4.220300e-02,5.5,5,5.1
4.220320e-02,4.9,4.8,4.9
4.220340e-02,5.1,5,4.9
4.220360e-02,5.1,4.6,4.9
4.220380e-02,5.1,5,4.9
4.220400e-02,5.1,5,4.7
4.220420e-02,5.1,4.8,4.7
4.220440e-02,5.3,5,5.1
4.220460e-02,4.9,4.8,4.7
4.220480e-02,5.3,5.2,5.1
4.220500e-02,5.3,5,4.7
4.220520e-02,5.3,5,4.9
4.220540e-02,5.3,5,5.1
4.220560e-02,5.1,5,5.1
4.220580e-02,5.3,4.8,4.7
4.220600e-02,5.3,5,5.1
4.220620e-02,5.1,5,5.1
4.220640e-02,5.3,4.8,4.9
4.220660e-02,5.1,4.8,4.7
4.220680e-02,5.1,5,5.1
4.220700e-02,5.1,4.8,4.9
4.220720e-02,5.3,5,5.1
4.220740e-02,5.1,5,4.9
4.220760e-02,5.3,5,5.1
4.220780e-02,5.1,4.8,5.1
4.220800e-02,5.3,5,4.9
4.220820e-02,5.3,5.4,4.9
4.220840e-02,4.9,5.4,5.1
4.220860e-02,5.3,4.8,4.9
4.220880e-02,5.1,5,4.9
